date,bases,open_access_bases,bytes,open_access_bytes
"02/25/2013",1071876876073679,450856647446326,766744748286500,378212862808167
"02/26/2013",1072270417453594,451250188826241,766964322967610,378432437489277
"02/27/2013",1073339342216081,452319113588728,767684768391402,379152882913069
"02/28/2013",1074088359687989,452877322925516,768166397803722,379539963427162
"03/01/2013",1077027858044563,455253672794380,770116473611521,381130970644033
"03/02/2013",1077187041201319,455412855951136,770209611380677,381224108413189
"03/03/2013",1077188076079732,455413890829549,770211897865312,381226394897824
"03/04/2013",1077351614084293,455577428834110,770319383845082,381333880877594
"03/05/2013",1077879286977088,456105101726905,770657199907709,381671696940221
"03/06/2013",1078606934321072,456660159595129,771133969397714,382055697431783
"03/07/2013",1078987582699842,457040807973899,771380977353243,382302705387312
"03/08/2013",1081377188758292,457801786693262,772609013950048,382808799075714
"03/09/2013",1081715145693511,458117374088453,772831666834317,383022185483232
"03/10/2013",1081879319709087,458281548104029,772920404267135,383110922916050
"03/11/2013",1082305053708743,458707282103685,773215592168442,383406110817357
"03/12/2013",1082919711000927,459321939395869,773674023670787,383864542319702
"03/13/2013",1083694101820410,460096330215352,774248004249850,384438522898765
"03/14/2013",1085442958260345,460912193612743,775202704967705,384930434668968
"03/15/2013",1089682615572334,461096228010532,777411396410613,385058338667549
"03/16/2013",1090899784777512,461367489338582,778068061776003,385240830719822
"03/17/2013",1095575902680233,461433755604688,780244247178079,385291461831314
"03/18/2013",1097254775166054,462477219604789,781237030594648,385981702441144
"03/19/2013",1098974438639459,464196883078194,782286444614636,387031116461132
"03/20/2013",1099451774050239,464674218488974,782548483385102,387293155231598
"03/21/2013",1101278693620756,466501138059491,783610267430630,388354939277126
"03/22/2013",1107057859098883,471502048734316,786761084701327,391155808896619
"03/23/2013",1111638755884466,476082945519899,789571628516201,393966352711493
"03/24/2013",1113498260768388,477942450403821,790632546900065,395027271095357
"03/25/2013",1113913811754970,478358001390403,790879079656803,395273803852095
"03/26/2013",1115503586358767,479947775994200,791922349552541,396317073747833
"03/27/2013",1117757019765779,482201209401212,793343634534559,397738358729851
"03/28/2013",1118683503051876,483127692687309,793922285469672,398317009664964
"03/29/2013",1119384969050304,483725967495189,794342172707258,398686512228523
"03/30/2013",1119559440870777,483900439315662,794460540017197,398804879538462
"03/31/2013",1119571662251499,483912660696384,794469334102235,398813673623500
"04/01/2013",1120788080083570,485129078528455,795260599875920,399604939397185
"04/02/2013",1122373535856331,485953093150644,796144799954195,400099828071929
"04/03/2013",1124420482710140,486381041355452,797268489735000,400389616905792
"04/04/2013",1126761137249461,487008287794245,798589731162015,400812208426511
"04/05/2013",1129800302467106,487219006393314,800191414400168,400933074959913
"04/06/2013",1130786040132787,487331655593419,800718891455994,401004211677321
"04/07/2013",1131453377432366,487483685137846,801102813599376,401074378973134
"04/08/2013",1133277351303610,488635439428890,802358310941861,401860493330831
"04/09/2013",1177102615937195,532424264180443,830398091726754,429881372094878
"04/10/2013",1179927389505345,535249037748593,832225489130776,431708769498900
"04/11/2013",1181583141869872,536904790113120,833266158111131,432749438479255
"04/12/2013",1184278228403855,539599876647103,834830891237024,434314171605148
"04/13/2013",1186264944962241,541586593205489,836094184790499,435577465158623
"04/14/2013",1187960964828563,543282613071811,837196108978584,436679389346708
"04/15/2013",1193605983499128,548927631742376,840946542882788,440429823250912
"04/16/2013",1207466036339067,562787684582315,850501497237562,449984777605686
"04/17/2013",1217439252239527,572760900482775,857317516647781,456800797015905
"04/18/2013",1222375733191839,577697381435087,860481530021048,459964810389172
"04/19/2013",1225851553796245,581173202039493,862648850120766,462132130488890
"04/20/2013",1227425815314933,582747463558181,863680754941305,463164035309429
"04/21/2013",1228813672923948,584135321167196,864573797197253,464057077565377
"04/22/2013",1230217918177618,585294461760266,865374503299237,464760163330461
"04/23/2013",1232447698776567,587163028569465,866992215774689,466215529704943
"04/24/2013",1237606215083789,592043700155137,870227276922941,469286693382516
"04/25/2013",1241178322566935,595615807638283,872501662158519,471561078618094
"04/26/2013",1250992460459018,605429945530366,879138029418552,478197445878127
"04/27/2013",1263973894689306,618395448150006,888234045572169,487283856091795
"04/28/2013",1280085394825384,634506948286084,899202981759704,498252792279330
"04/29/2013",1287001996510376,641423549971076,903846298447704,502896108967330
"04/30/2013",1288442213902712,642823900045562,904865795880750,503893175254199
"05/01/2013",1289748532958273,644130219101123,905725439060789,504752818434238
"05/02/2013",1291487384229939,645532556058389,906824016041619,505674656172629
"05/03/2013",1293855327671283,647784514676893,908424559895046,507221710132974
"05/04/2013",1294288238645051,647913196561125,908636873232995,507299976260101
"05/05/2013",1295146959453940,648355714676710,909135205520323,507596198942769
"05/06/2013",1296374306144148,648943123382430,909784249447271,507938366317346
"05/07/2013",1297743773576615,650312590814897,910604335999387,508758452869462
"05/08/2013",1299715901180059,652257077926234,911827959136304,509957292760141
"05/09/2013",1473813808014572,653276393232477,1030279718928732,510590816001462
"05/10/2013",1476255302248289,654817477821940,1031694631324339,511631062736697
"05/11/2013",1477074231724852,655339856282253,1032187214227334,511960361913351
"05/12/2013",1477118679074408,655384303631809,1032214965785331,511988113471348
"05/13/2013",1478240542625898,656439740164667,1032961377478423,512705934154726
"05/14/2013",1478957651641304,657156849180073,1033399708063440,513144264739743
"05/15/2013",1482237517308793,660428057589437,1035358978712192,515084392019222
"05/16/2013",1482467317312644,660621840064888,1035511476980047,515218299798410
"05/17/2013",1484860126568030,660981694259700,1036604045957446,515446684906872
"05/18/2013",1484883167750339,661004735442009,1036621434372785,515464073322211
"05/19/2013",1485837792599304,661085571183982,1037138863509014,515514411531047
"05/20/2013",1487553040035370,662030950902332,1038184177382581,516144389121666
"05/21/2013",1487574531567638,662052429660629,1038202365310036,516162549890136
"05/22/2013",1488249326938781,662677069256942,1038686154729214,516612472972119
"05/23/2013",1489043958764445,663443788103526,1039198446364921,517111323020678
"05/24/2013",1489708502550083,663939808654096,1039544323558175,517379176638819
"05/25/2013",1489813700861363,664045006965376,1039615452585465,517450305666109
"05/26/2013",1489839303517984,664070609621997,1039632474574725,517467327655369
"05/27/2013",1491600989375900,665832295479913,1040710162757429,518545015838073
"05/28/2013",1493031197998494,667262504102507,1041646887959042,519481741039686
"05/29/2013",1493729637356066,667960943460079,1042130065233608,519964918314252
"05/30/2013",1495485824213728,669717130317741,1043303225739007,521138078819651
"05/31/2013",1495914690354585,670145996458598,1043530061572938,521364914653582
"06/01/2013",1497464080792031,670503144689184,1044273919119088,521604241105213
"06/03/2013",1498483097427394,671522161324547,1044956009480790,522286331466915
"06/04/2013",1503259109229301,676298173126454,1048569027176738,525899349162863
"06/05/2013",1505152916054394,678191979951547,1049908324491106,527238646477231
"06/06/2013",1506965030373397,679128911261086,1050880445707953,527799235351182
"06/07/2013",1508705071840056,680244612510831,1051880237933614,528514298312448
"06/08/2013",1509311868060622,680851408731397,1052273778964080,528907839342914
"06/09/2013",1509314537084422,680854077755197,1052275600978401,528909661357235
"06/10/2013",1514038412932167,685577953602942,1055368183533773,532002243912607
"06/11/2013",1518106750718618,689646291389393,1058091456273095,534725516651929
"06/12/2013",1520892812389743,691460742008117,1059697359236245,535897132481848
"06/13/2013",1522861952868356,693429882486730,1060989145653615,537188918899218
"06/14/2013",1524123885354603,694691814972977,1062045953151424,538245726397027
"06/15/2013",1524727096650218,695295026268592,1062459413405802,538659186651405
"06/16/2013",1524883675122006,695451604740380,1062568125178759,538767898424362
"06/17/2013",1526856024801877,696711181421533,1063725784308707,539607048883862
"06/18/2013",1527791677909415,697296059299223,1064261010350671,539961551254932
"06/19/2013",1531251200858286,700133218703266,1066089914860859,541477200773201
"06/20/2013",1533201590062562,701073977759392,1067225753900477,542104546775402
"06/21/2013",1534138641848679,701608649013500,1067809295725850,542470377217715
"06/22/2013",1534167258265676,701637265430497,1067829995359704,542491076851569
"06/23/2013",1534662202951265,702132210116086,1068143834140875,542804915632740
"06/24/2013",1535011987027912,702315869949197,1068342598055869,542920132919927
"06/25/2013",1535627687660970,702931570582255,1068723109425703,543300644289761
"06/26/2013",1542628605666539,709932488587824,1073108594171895,547686129035953
"06/27/2013",1542993006112684,710245760521225,1073342954386254,547892704510430
"06/28/2013",1544061980910420,711210502836668,1073951818210421,548457414879014
"06/29/2013",1544749283630517,711897805556765,1074297368167187,548802964835780
"06/30/2013",1545320730348386,712469252274634,1074539472381881,549045069050474
"07/01/2013",1546719372396968,713867894323216,1075288129647503,549793726316096
"07/02/2013",1547439899886500,714451881832548,1075741923083142,550190025170482
"07/03/2013",1550609148645420,717621130591468,1077926220324521,552374322411861
"07/04/2013",1550792662952792,717804644898840,1078058085677867,552506187765207
"07/05/2013",1551677993535139,718689975481187,1078625314284995,553073416372335
"07/06/2013",1551800041702429,718812023648477,1078692782488125,553140884575465
"07/07/2013",1552438718384248,719450700330296,1079100237638341,553548339725681
"07/08/2013",1554216418893322,721228400839370,1080323178833461,554771280920801
"07/09/2013",1554584350172940,721330763828856,1080529585355080,554845533301638
"07/10/2013",1555782809153814,721543477649930,1081156596670440,554970892112355
"07/11/2013",1557751449072749,722515165373075,1082197181128349,555546766050885
"07/12/2013",1559290764102740,724054480403066,1083295059838623,556644644761159
"07/13/2013",1559426294805568,724190011105894,1083375686454125,556725271376661
"07/14/2013",1559487898754159,724251615054485,1083418603424685,556768188347221
"07/15/2013",1559794827224142,724558017141768,1083605185176119,556954452216429
"07/16/2013",1560244434443485,725007617475819,1083907755082794,557257006363872
"07/17/2013",1561184196301254,725946930404300,1084553789968008,557902008368514
"07/18/2013",1562782580354145,727545241057596,1085561532194265,558909579393353
"07/19/2013",1563738675183922,728501335887373,1086154630377436,559502677576524
"07/20/2013",1563779070768756,728541731472207,1086195343957305,559543391156393
"07/21/2013",1564723810558275,729486471261726,1086763044072594,560111091271682
"07/22/2013",1566043881514620,730801934365726,1087514552710929,560852183916299
